ExcelFilePath,DICOMFilePath,PatientName,DICOMFileDate,ColumnName,FrameNumber,Value_dB
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0035,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),7,30.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0034,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,26.34
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0034,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,26.39
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0034,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,26.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0034,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,27.47
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0034,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,27.04
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0034,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,27.02
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0033,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,15.60
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0033,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,16.06
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0033,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,15.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0033,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,16.47
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0033,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,15.24
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\08_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0033,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,15.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0053,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,40.02
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0053,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,38.93
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0053,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,39.34
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0053,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,39.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0053,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,39.56
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0053,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,39.25
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0052,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,38.44
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0052,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,37.95
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0052,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,37.01
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0052,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,37.48
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0052,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,37.46
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0051,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,34.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0051,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,34.66
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0051,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,34.29
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0051,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,34.69
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0051,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,33.96
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0051,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,34.60
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0050,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,28.91
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0050,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,29.40
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0050,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,28.39
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0050,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,28.54
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0050,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.44
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0049,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,25.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0049,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,24.22
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0049,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,24.07
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0049,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,24.43
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0049,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,24.51
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0048,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,33.29
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0048,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,32.46
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0048,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,32.37
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0048,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,32.08
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0048,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,31.98
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0047,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,32.94
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0047,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,32.62
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0047,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,32.89
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0047,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,32.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0047,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,32.78
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0046,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,33.44
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0046,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,33.24
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0046,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,33.63
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0046,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,33.15
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0046,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,33.14
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0046,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,32.84
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0045,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,29.35
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0045,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,29.04
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0045,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,29.68
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0045,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,29.95
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0045,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,29.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0044,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,22.96
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0044,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,22.46
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0044,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,22.89
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0044,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,22.01
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0044,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,22.68
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0064,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,40.25
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0064,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,39.72
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0064,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,40.07
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0064,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,39.76
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0064,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,38.58
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0064,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,39.59
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0063,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,37.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0063,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,36.90
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0063,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,37.52
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0063,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,37.85
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0063,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,37.47
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0063,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,37.49
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0062,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,34.18
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0062,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,33.72
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0062,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,33.37
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0062,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,34.11
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0062,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,34.23
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0062,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,32.51
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0061,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,28.27
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0061,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,28.66
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0061,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,27.41
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0061,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,27.84
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0061,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.01
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0061,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,27.36
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0060,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,23.51
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0060,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,23.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0060,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,23.58
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0060,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,23.31
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0060,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,23.19
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0060,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,22.81
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0059,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,31.29
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0059,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,31.12
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0059,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,30.85
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0059,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,30.90
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0059,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,31.12
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0059,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,31.56
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0058,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,32.06
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0058,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,31.50
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0058,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,31.58
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0058,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,31.64
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0058,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,32.01
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0057,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,33.42
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0057,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,32.40
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0057,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,32.35
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\High\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0057,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,32.54
